applicant_id,gender,age_group,consent_given,traditional_score,monthly_income_inr,debt_to_income_ratio,num_existing_loans,upi_monthly_tx_volume,bnpl_repayment_rate,utility_pay_punctuality,telecom_recharge_regularity,ecommerce_monthly_spend,ecommerce_return_rate,gig_income_stability_index,digital_footprint_consistency,device_change_frequency,mobile_wallet_tx_freq,default_flag
APP_1202,Male,25_50,True,613.0,61536.05,0.214,1,35,0.976,0.473,0.755,16110.51,0.081,0.488,0.839,2,107,0
APP_1203,Female,Under_25,False,693.0,48453.76,0.057,1,53,0.696,0.803,0.723,4873.4,0.082,0.759,0.975,0,73,0
APP_1204,Female,25_50,True,650.0,86503.31,0.172,0,18,0.967,0.976,0.676,20039.93,0.097,0.831,0.667,1,85,0
APP_1205,Male,Over_50,True,748.0,27559.0,0.06,3,33,0.743,0.833,0.581,2933.68,0.02,0.466,0.969,2,50,0
APP_1206,Male,25_50,True,729.0,28063.33,0.185,3,42,0.842,0.918,0.896,2021.59,0.1,0.59,0.903,0,53,0
APP_1207,Female,Over_50,True,538.0,16636.17,0.401,1,58,0.839,0.885,0.525,4575.08,0.228,0.562,0.828,1,30,0
APP_1208,Male,25_50,True,697.0,28074.35,0.05,1,29,0.647,0.812,0.884,7732.19,0.124,0.855,0.778,1,53,0
APP_1209,Male,Over_50,True,634.0,64787.11,0.175,0,53,0.777,0.949,0.702,13043.46,0.1,0.562,0.909,0,44,0
APP_1210,Female,25_50,True,657.0,79220.66,0.173,5,69,0.936,0.901,0.84,13111.69,0.225,0.938,0.764,2,42,0
APP_1211,Female,25_50,True,592.0,64613.79,0.374,0,37,0.735,0.871,0.701,12159.67,0.323,0.643,0.889,0,51,0
APP_1212,Female,Under_25,True,790.0,15000.0,0.142,1,41,0.928,0.911,0.857,2280.48,0.171,0.706,0.792,1,46,0
APP_1213,Male,Over_50,True,733.0,69555.98,0.429,2,60,0.973,0.628,0.572,16644.3,0.25,0.616,0.808,1,25,0
APP_1214,Female,25_50,True,591.0,15000.0,0.152,2,62,0.747,0.735,0.864,3579.6,0.147,0.583,0.83,1,44,0
APP_1215,Male,25_50,True,543.0,62247.3,0.441,3,82,0.805,0.886,0.739,15857.18,0.099,0.313,0.866,2,24,0
APP_1216,Male,25_50,True,619.0,29124.33,0.41,0,45,0.858,0.645,0.964,5263.68,0.083,0.608,0.899,0,80,0
APP_1217,Female,25_50,True,685.0,55354.87,0.27,1,46,0.78,0.63,0.689,13857.29,0.324,0.856,0.977,0,33,0
APP_1218,Female,Over_50,True,669.0,16326.27,0.225,3,39,0.683,0.707,0.663,1451.89,0.128,0.682,0.866,0,34,0
APP_1219,Female,Under_25,True,750.0,73328.2,0.089,0,41,0.921,0.849,0.504,4218.84,0.024,0.79,0.688,1,25,0
APP_1220,Female,25_50,True,713.0,15078.35,0.272,2,54,0.812,0.811,0.804,3196.81,0.056,0.533,0.761,1,20,0
APP_1221,Female,25_50,True,728.0,24316.9,0.443,1,33,0.622,0.95,0.816,1857.06,0.192,0.439,0.832,1,29,0
APP_1222,Male,Under_25,True,676.0,19953.17,0.109,0,12,0.902,0.666,0.587,3744.56,0.107,0.591,0.671,1,63,0
APP_1223,Male,Under_25,True,539.0,15000.0,0.45,2,48,0.819,0.708,0.814,3454.22,0.126,0.712,0.931,2,29,0
APP_1224,Male,Under_25,True,634.0,38434.72,0.49,5,48,0.745,0.69,0.569,5833.29,0.122,0.876,0.868,1,60,0
APP_1225,Male,25_50,True,735.0,107328.93,0.141,1,46,0.965,0.648,0.833,6543.65,0.042,0.791,0.943,1,28,0
APP_1226,Female,25_50,True,646.0,179897.61,0.268,3,34,0.493,0.751,0.599,48893.09,0.073,0.599,0.664,0,19,0
APP_1227,Male,25_50,True,690.0,38495.38,0.623,2,49,0.976,0.649,0.869,2340.95,0.059,0.517,0.859,0,54,0
APP_1228,Female,25_50,True,625.0,70969.73,0.174,2,33,0.455,0.841,0.447,19601.0,0.082,0.537,0.898,0,45,0
APP_1229,Female,25_50,True,568.0,41741.74,0.421,2,31,0.941,0.669,0.846,2636.31,0.124,0.87,0.728,1,8,0
APP_1230,Female,25_50,True,640.0,48987.96,0.14,3,38,0.602,0.783,0.904,11452.89,0.179,0.807,0.735,0,18,0
APP_1231,Female,Under_25,True,675.0,29575.77,0.239,0,40,0.804,0.905,0.688,8317.05,0.141,0.534,0.935,1,23,0
APP_1232,Female,Over_50,True,598.0,40824.85,0.157,0,49,0.77,0.887,0.524,11298.08,0.045,0.714,0.669,0,55,0
APP_1233,Female,Over_50,True,631.0,50135.63,0.228,1,54,0.577,0.96,0.764,13704.39,0.041,0.68,0.714,0,71,0
APP_1234,Male,25_50,True,575.0,25666.04,0.379,3,57,0.799,0.631,0.743,6949.59,0.326,0.438,0.771,1,98,0
APP_1235,Female,25_50,True,740.0,34665.61,0.267,0,66,0.701,0.765,0.503,6156.7,0.07,0.659,0.686,0,43,0
APP_1236,Male,Over_50,True,626.0,35064.41,0.271,1,46,0.917,0.814,0.488,6642.0,0.216,0.704,0.773,0,41,0
APP_1237,Male,Under_25,True,766.0,59625.7,0.14,0,39,0.59,0.817,0.794,12219.06,0.104,0.656,0.805,1,44,0
APP_1238,Female,Under_25,True,772.0,19156.18,0.557,4,48,0.905,0.647,0.941,5248.55,0.158,0.761,0.664,1,19,0
APP_1239,Male,Under_25,True,644.0,35209.62,0.546,1,31,0.907,0.641,0.446,9138.31,0.03,0.666,0.945,1,80,0
APP_1240,Female,25_50,True,569.0,114371.05,0.365,1,56,0.811,0.931,0.605,28106.07,0.091,0.722,0.567,3,55,0
APP_1241,Female,Under_25,True,483.0,73016.16,0.671,0,39,0.791,0.788,0.819,15985.51,0.06,0.844,0.474,1,23,0
APP_1242,Female,25_50,True,532.0,81593.71,0.395,3,63,0.886,0.51,0.627,16693.74,0.056,0.53,0.806,1,68,0
APP_1243,Male,Over_50,True,540.0,36851.78,0.05,3,31,0.959,0.726,0.92,10341.22,0.088,0.525,0.748,0,39,0
APP_1244,Male,Over_50,True,760.0,44028.77,0.093,2,48,0.897,0.927,0.81,4321.91,0.065,0.476,0.749,0,61,0
APP_1245,Female,25_50,False,659.0,66260.0,0.177,1,45,0.646,0.965,0.947,6505.49,0.152,0.475,0.894,0,50,0
APP_1246,Male,Under_25,True,681.0,92610.08,0.379,3,38,0.715,0.857,0.736,27377.15,0.099,0.262,0.964,0,60,0
APP_1247,Female,25_50,True,472.0,15000.0,0.069,2,29,0.637,0.627,0.669,2824.35,0.084,0.632,0.786,0,43,0
APP_1248,Female,25_50,True,554.0,16493.72,0.283,3,33,0.767,0.922,0.788,2817.85,0.265,0.827,0.686,0,50,0
APP_1249,Female,Under_25,False,721.0,79671.44,0.414,2,90,0.891,0.743,0.703,20925.61,0.03,0.813,0.93,1,32,0
APP_1250,Male,Under_25,True,673.0,30756.8,0.193,0,61,0.901,0.507,0.638,8071.88,0.132,0.356,0.704,0,64,0
APP_1251,Male,Over_50,True,638.0,24269.3,0.297,2,110,0.694,0.868,0.567,2284.94,0.169,0.46,0.772,2,28,0
APP_1252,Female,25_50,True,695.0,17111.46,0.343,2,50,0.688,0.932,0.504,1598.09,0.094,0.601,0.861,1,33,0
APP_1253,Male,25_50,True,781.0,26029.61,0.363,2,59,0.821,0.878,0.758,6476.59,0.09,0.786,0.852,0,35,0
APP_1254,Male,Over_50,True,632.0,15655.51,0.219,3,33,0.585,0.654,0.779,3857.65,0.229,0.915,0.755,1,29,0
APP_1255,Female,25_50,True,656.0,127345.17,0.445,1,52,0.69,0.788,0.769,13536.37,0.166,0.339,0.843,1,56,0
APP_1256,Female,25_50,False,665.0,35829.91,0.196,1,57,0.727,0.421,0.958,9329.3,0.076,0.748,0.749,4,33,0
APP_1257,Female,25_50,True,841.0,35074.5,0.282,1,39,0.915,0.873,0.752,5963.11,0.048,0.62,0.874,1,55,0
APP_1258,Female,25_50,True,482.0,51681.03,0.257,2,75,0.795,0.723,0.535,8656.43,0.102,0.738,0.575,2,50,0
APP_1259,Male,25_50,True,705.0,64692.92,0.232,2,37,0.832,0.636,0.483,19176.5,0.296,0.794,0.708,3,93,0
APP_1260,Female,25_50,True,641.0,64057.28,0.307,1,40,0.957,0.638,0.7,11517.73,0.099,0.579,0.784,1,38,0
APP_1261,Non-Binary,25_50,True,695.0,69159.67,0.509,0,64,0.709,0.618,0.753,5827.49,0.202,0.839,0.855,1,36,0
APP_1262,Male,Over_50,True,597.0,24871.87,0.06,2,63,0.77,0.914,0.877,2985.59,0.17,0.409,0.703,1,45,0
APP_1263,Female,25_50,True,646.0,30372.11,0.238,0,33,0.831,0.467,0.755,4052.26,0.08,0.823,0.906,0,28,0
APP_1264,Female,25_50,True,707.0,57608.13,0.097,0,31,0.596,0.747,0.86,16684.28,0.089,0.652,0.636,1,40,0
APP_1265,Female,25_50,True,850.0,26464.69,0.06,2,99,0.588,0.827,0.606,3070.15,0.249,0.756,0.629,1,34,0
APP_1266,Female,25_50,True,715.0,36204.4,0.158,0,29,0.694,0.818,0.618,5705.84,0.166,0.797,0.811,0,38,0
APP_1267,Female,25_50,True,582.0,46131.82,0.546,0,57,0.66,0.899,0.968,10952.1,0.084,0.608,0.606,0,85,0
APP_1268,Male,Under_25,True,616.0,58169.19,0.321,1,33,0.828,0.491,0.963,6894.45,0.158,0.696,0.883,3,30,0
APP_1269,Male,25_50,False,614.0,15000.0,0.207,1,77,0.912,0.731,0.863,3381.16,0.045,0.757,0.793,0,27,0
APP_1270,Female,Under_25,True,506.0,55761.97,0.169,3,39,0.779,0.949,0.864,5681.0,0.02,0.744,0.839,2,64,0
APP_1271,Female,25_50,False,624.0,31563.78,0.345,0,49,0.88,0.552,0.87,3491.88,0.137,0.848,0.889,2,67,0
APP_1272,Female,25_50,True,709.0,55518.67,0.259,3,48,0.654,0.781,0.885,16465.89,0.047,0.484,0.892,3,46,0
APP_1273,Female,25_50,True,548.0,57881.84,0.218,1,58,0.577,0.79,0.865,8232.89,0.077,0.569,0.675,1,27,0
APP_1274,Female,Over_50,True,734.0,95296.56,0.085,2,40,0.729,0.779,0.96,22148.97,0.125,0.615,0.818,0,46,0
APP_1275,Female,25_50,True,689.0,81803.24,0.137,0,33,0.776,0.519,0.806,21270.13,0.185,0.6,0.851,0,10,0
APP_1276,Female,25_50,True,591.0,81466.16,0.509,1,73,0.949,0.821,0.959,11137.49,0.068,0.564,0.918,0,13,0
APP_1277,Female,25_50,True,639.0,86353.29,0.303,1,31,0.647,0.728,0.961,12028.35,0.183,0.34,0.755,1,52,0
APP_1278,Female,25_50,True,778.0,43253.24,0.135,1,36,0.768,0.749,0.684,10522.31,0.078,0.82,0.882,2,31,0
APP_1279,Female,Under_25,True,709.0,37023.61,0.332,6,48,0.913,0.774,0.897,7469.53,0.45,0.549,0.966,1,32,0
APP_1280,Female,25_50,True,651.0,61309.51,0.437,2,49,0.758,0.878,0.568,8610.18,0.151,0.883,0.652,1,43,0
APP_1281,Male,25_50,True,631.0,56344.99,0.171,1,44,0.89,0.902,0.66,13375.82,0.041,0.661,0.955,0,68,0
APP_1282,Male,25_50,True,656.0,30168.7,0.233,2,83,0.642,0.714,0.829,8022.65,0.141,0.725,0.948,1,45,0
APP_1283,Male,Under_25,True,609.0,46299.85,0.248,4,62,0.921,0.814,0.771,5035.55,0.156,0.642,0.774,1,56,0
APP_1284,Female,Under_25,True,482.0,35558.77,0.127,1,67,0.933,0.741,0.802,1994.46,0.123,0.549,0.881,1,55,0
APP_1285,Male,25_50,True,813.0,21755.9,0.308,1,52,0.841,0.898,0.796,2578.87,0.143,0.883,0.882,1,21,0
APP_1286,Male,Over_50,True,662.0,78769.13,0.134,2,44,0.806,0.922,0.882,17220.7,0.165,0.401,0.971,1,17,0
APP_1287,Female,25_50,True,682.0,37538.39,0.066,1,39,0.798,0.696,0.978,10466.19,0.414,0.465,0.908,0,60,0
APP_1288,Male,25_50,True,645.0,124147.41,0.131,1,41,0.695,0.889,0.903,32994.17,0.209,0.83,0.645,0,65,0
APP_1289,Female,Under_25,True,591.0,15000.0,0.297,1,39,0.883,0.679,0.727,1583.14,0.115,0.698,0.628,0,23,0
APP_1290,Male,25_50,True,635.0,26002.1,0.135,0,59,0.834,0.912,0.897,7027.07,0.027,0.642,0.844,1,20,0
APP_1291,Male,25_50,True,522.0,37033.69,0.239,1,69,0.744,0.825,0.599,9357.78,0.083,0.389,0.842,1,23,0
APP_1292,Female,Under_25,True,832.0,71856.67,0.265,1,21,0.835,0.947,0.935,16785.73,0.156,0.531,0.635,0,99,0
APP_1293,Male,25_50,True,551.0,46151.36,0.088,0,33,0.678,0.967,0.951,10248.22,0.211,0.581,0.966,0,41,0
APP_1294,Male,Under_25,True,567.0,43751.61,0.69,3,34,0.855,0.725,0.627,11015.48,0.104,0.451,0.726,1,51,0
APP_1295,Female,Under_25,True,615.0,18465.17,0.203,2,57,0.662,0.792,0.847,4901.25,0.098,0.655,0.77,2,45,0
APP_1296,Female,Under_25,True,753.0,18139.28,0.421,4,59,0.805,0.927,0.802,4621.49,0.124,0.744,0.849,0,36,0
APP_1297,Male,Under_25,True,651.0,44068.6,0.238,0,39,0.833,0.801,0.807,3545.85,0.246,0.71,0.598,2,14,0
APP_1298,Female,Under_25,True,551.0,16019.09,0.416,0,49,0.961,0.846,0.725,3693.02,0.274,0.556,0.773,1,61,0
APP_1299,Male,25_50,True,750.0,26393.51,0.377,2,68,0.973,0.911,0.882,6870.92,0.118,0.662,0.951,0,73,0
APP_1300,Male,25_50,True,708.0,49047.79,0.265,1,52,0.43,0.848,0.867,4729.51,0.284,0.592,0.884,0,38,0
APP_1301,Female,25_50,False,693.0,20142.87,0.069,2,41,0.897,0.963,0.732,2083.77,0.08,0.657,0.789,3,3,0
APP_1302,Female,25_50,True,707.0,95150.35,0.549,0,37,0.617,0.546,0.468,23454.01,0.145,0.784,0.888,1,35,0
APP_1303,Female,25_50,True,842.0,75687.01,0.13,2,62,0.699,0.609,0.803,10292.09,0.159,0.289,0.843,0,70,0
APP_1304,Female,Over_50,True,825.0,15000.0,0.089,0,31,0.802,0.858,0.691,2248.88,0.171,0.891,0.806,0,46,0
APP_1305,Female,25_50,True,595.0,20755.72,0.394,2,21,0.851,0.858,0.812,2994.84,0.065,0.893,0.928,1,66,0
APP_1306,Female,Under_25,True,780.0,15000.0,0.301,2,31,0.646,0.751,0.964,1548.12,0.067,0.91,0.814,1,58,0
APP_1307,Male,25_50,True,681.0,22707.38,0.241,1,36,0.871,0.921,0.847,6464.76,0.246,0.272,0.913,1,53,0
APP_1308,Female,Under_25,True,690.0,57516.84,0.169,0,24,0.793,0.865,0.7,14463.47,0.124,0.544,0.862,1,37,0
APP_1309,Male,25_50,True,515.0,28329.62,0.503,0,58,0.76,0.932,0.973,3190.9,0.301,0.73,0.943,1,24,0
APP_1310,Male,25_50,True,636.0,47881.21,0.104,2,55,0.736,0.709,0.871,3663.96,0.103,0.706,0.781,1,100,0
APP_1311,Male,Over_50,False,585.0,15000.0,0.275,2,23,0.681,0.669,0.837,2147.29,0.03,0.311,0.712,0,105,0
APP_1312,Male,25_50,True,716.0,58617.3,0.09,4,25,0.92,0.919,0.765,9016.93,0.046,0.378,0.77,0,106,0
APP_1313,Female,25_50,True,736.0,26028.16,0.382,1,40,0.696,0.698,0.659,1347.56,0.113,0.778,0.801,1,43,0
APP_1314,Female,Over_50,False,484.0,36581.64,0.664,2,44,0.734,0.646,0.675,9942.45,0.072,0.631,0.825,2,49,0
APP_1315,Female,Under_25,True,648.0,34347.18,0.346,2,42,0.573,0.519,0.696,9027.16,0.216,0.673,0.817,2,68,0
APP_1316,Male,25_50,True,740.0,16933.87,0.138,0,36,0.963,0.833,0.89,4445.83,0.098,0.288,0.903,1,101,0
APP_1317,Male,25_50,True,635.0,18181.31,0.418,2,30,0.688,0.861,0.724,4571.71,0.247,0.318,0.909,1,21,0
APP_1318,Male,25_50,True,708.0,64904.79,0.184,0,47,0.867,0.704,0.664,15141.09,0.155,0.789,0.845,1,55,0
APP_1319,Male,25_50,True,678.0,46138.14,0.161,1,43,0.781,0.702,0.696,9625.81,0.323,0.541,0.779,0,12,0
APP_1320,Female,Over_50,True,677.0,68188.38,0.236,0,64,0.344,0.733,0.75,19779.56,0.13,0.683,0.974,1,40,0
APP_1321,Female,25_50,False,628.0,44125.58,0.065,3,30,0.846,0.968,0.775,10057.65,0.072,0.596,0.932,1,60,0
APP_1322,Female,25_50,True,553.0,39568.73,0.564,2,30,0.923,0.735,0.85,8212.94,0.027,0.567,0.557,0,51,0
APP_1323,Male,25_50,True,560.0,15000.0,0.264,4,53,0.862,0.836,0.677,3708.09,0.047,0.724,0.689,1,75,0
APP_1324,Female,25_50,True,707.0,30877.41,0.277,2,29,0.744,0.892,0.733,3444.89,0.061,0.535,0.794,0,41,0
APP_1325,Female,Over_50,False,652.0,35723.69,0.516,1,48,0.823,0.8,0.743,10423.69,0.239,0.555,0.877,1,55,0
APP_1326,Female,25_50,True,639.0,117226.63,0.525,0,53,0.894,0.858,0.62,6422.9,0.018,0.678,0.88,1,39,0
APP_1327,Female,Under_25,False,616.0,54839.94,0.179,0,30,0.761,0.78,0.758,11631.62,0.067,0.802,0.942,0,45,0
APP_1328,Male,25_50,True,626.0,91275.41,0.284,1,35,0.794,0.8,0.865,6322.97,0.247,0.754,0.844,0,93,0
APP_1329,Male,Under_25,True,734.0,51975.23,0.143,1,43,0.854,0.788,0.638,13686.46,0.105,0.667,0.927,2,74,0
APP_1330,Male,25_50,True,623.0,23699.71,0.462,1,52,0.581,0.789,0.64,6918.18,0.122,0.563,0.838,2,61,0
APP_1331,Female,Under_25,True,543.0,38959.37,0.552,4,57,0.682,0.516,0.908,5927.77,0.138,0.761,0.916,2,15,0
APP_1332,Male,25_50,True,709.0,41845.28,0.058,0,53,0.548,0.916,0.764,11059.34,0.138,0.432,0.435,2,46,0
APP_1333,Male,25_50,True,634.0,20671.41,0.57,2,31,0.828,0.881,0.613,2768.53,0.128,0.652,0.548,1,24,0
APP_1334,Male,Under_25,True,653.0,28835.64,0.113,2,25,0.923,0.793,0.778,2590.91,0.056,0.448,0.822,3,35,0
APP_1335,Male,25_50,True,779.0,32097.7,0.195,0,37,0.937,0.902,0.817,3824.84,0.063,0.79,0.811,1,18,0
APP_1336,Female,25_50,True,648.0,95165.42,0.086,1,26,0.666,0.579,0.886,11939.5,0.045,0.507,0.814,1,66,0
APP_1337,Female,25_50,True,673.0,15000.0,0.333,1,90,0.719,0.923,0.698,3115.01,0.31,0.611,0.658,0,28,0
APP_1338,Male,Under_25,True,556.0,74868.69,0.117,0,53,0.955,0.65,0.893,18645.07,0.009,0.295,0.593,0,36,0
APP_1339,Male,25_50,True,632.0,20700.7,0.217,1,22,0.803,0.715,0.885,2097.07,0.258,0.676,0.975,0,43,0
APP_1340,Female,25_50,True,699.0,15942.64,0.212,2,40,0.783,0.936,0.896,1148.69,0.06,0.708,0.974,2,23,0
APP_1341,Male,Under_25,True,526.0,73715.27,0.05,1,79,0.649,0.425,0.45,7770.55,0.253,0.904,0.872,0,103,0
APP_1342,Male,Under_25,True,666.0,56338.81,0.339,2,41,0.902,0.927,0.888,6993.59,0.243,0.361,0.656,1,63,0
APP_1343,Male,25_50,True,658.0,77088.64,0.05,3,50,0.841,0.458,0.63,9247.07,0.075,0.767,0.748,2,38,0
APP_1344,Male,Over_50,True,653.0,58713.28,0.199,0,68,0.672,0.878,0.595,6164.17,0.207,0.875,0.772,2,49,0
APP_1345,Female,25_50,True,733.0,124979.75,0.406,3,47,0.919,0.787,0.877,20809.13,0.125,0.707,0.899,1,26,0
APP_1346,Female,25_50,True,677.0,50778.8,0.431,0,31,0.772,0.68,0.722,13405.39,0.106,0.729,0.978,0,37,0
APP_1347,Male,25_50,True,768.0,33061.13,0.202,2,42,0.785,0.882,0.506,2482.47,0.309,0.566,0.812,1,46,0
APP_1348,Male,25_50,True,571.0,44611.9,0.109,0,47,0.877,0.907,0.848,11844.79,0.135,0.565,0.812,1,16,0
APP_1349,Female,Under_25,True,661.0,76579.25,0.312,2,37,0.919,0.785,0.939,13344.1,0.096,0.594,0.894,0,8,0
APP_1350,Female,25_50,True,657.0,22751.24,0.344,2,70,0.833,0.914,0.737,4894.18,0.162,0.369,0.828,6,27,0
APP_1351,Female,Over_50,True,564.0,24559.82,0.387,4,89,0.635,0.634,0.835,6234.31,0.073,0.49,0.922,0,53,0
APP_1352,Female,25_50,True,727.0,30170.62,0.251,3,58,0.53,0.638,0.542,3803.96,0.254,0.773,0.787,3,61,0
APP_1353,Male,Over_50,False,836.0,15000.0,0.421,2,32,0.931,0.538,0.812,4328.38,0.209,0.443,0.583,1,26,0
APP_1354,Male,25_50,True,649.0,39452.28,0.211,0,40,0.829,0.842,0.593,2798.51,0.043,0.491,0.618,0,37,0
APP_1355,Female,Under_25,True,690.0,15000.0,0.208,2,48,0.93,0.806,0.806,2728.75,0.191,0.272,0.613,1,30,0
APP_1356,Male,Over_50,True,657.0,37490.23,0.208,3,56,0.799,0.78,0.85,4262.67,0.026,0.257,0.688,0,22,0
APP_1357,Female,Under_25,True,593.0,61033.24,0.312,1,11,0.89,0.922,0.863,9276.23,0.195,0.61,0.677,2,50,0
APP_1358,Female,25_50,True,504.0,27279.05,0.242,1,35,0.471,0.797,0.849,4425.1,0.258,0.498,0.943,0,23,0
APP_1359,Female,Under_25,True,594.0,99336.62,0.522,2,46,0.869,0.91,0.608,27677.96,0.069,0.432,0.834,0,35,0
APP_1360,Male,Under_25,True,539.0,15118.88,0.497,1,40,0.853,0.436,0.68,2425.0,0.236,0.533,0.903,0,41,0
APP_1361,Female,25_50,True,786.0,74217.59,0.284,2,57,0.814,0.78,0.62,16660.88,0.107,0.575,0.776,1,21,0
APP_1362,Male,25_50,True,641.0,54452.4,0.057,0,33,0.924,0.519,0.623,15679.07,0.064,0.559,0.852,2,39,0
APP_1363,Female,25_50,True,622.0,15000.0,0.559,0,46,0.769,0.678,0.827,2604.5,0.018,0.801,0.526,1,33,0
APP_1364,Female,25_50,True,721.0,184697.86,0.378,1,79,0.607,0.892,0.88,28088.39,0.258,0.624,0.738,1,82,0
APP_1365,Male,Under_25,True,560.0,34952.76,0.078,0,44,0.635,0.818,0.856,10249.62,0.16,0.646,0.779,0,70,0
APP_1366,Female,Under_25,True,589.0,21450.64,0.408,1,33,0.728,0.761,0.419,5511.08,0.158,0.581,0.847,0,66,0
APP_1367,Female,25_50,True,655.0,15611.26,0.059,0,61,0.88,0.401,0.645,4448.32,0.163,0.549,0.937,1,16,0
APP_1368,Male,25_50,True,732.0,31824.42,0.074,1,54,0.911,0.629,0.949,4751.59,0.292,0.365,0.596,0,65,0
APP_1369,Male,25_50,True,690.0,33642.85,0.226,2,14,0.709,0.653,0.795,7538.73,0.088,0.581,0.952,1,22,0
APP_1370,Male,25_50,True,670.0,38622.39,0.8,3,65,0.877,0.83,0.816,4341.26,0.062,0.383,0.711,3,22,0
APP_1371,Male,25_50,True,656.0,30373.39,0.136,1,46,0.851,0.874,0.685,8093.16,0.09,0.662,0.784,0,59,0
APP_1372,Male,25_50,True,682.0,53100.16,0.549,3,83,0.787,0.749,0.821,15041.67,0.099,0.509,0.762,1,38,0
APP_1373,Female,25_50,True,666.0,28779.6,0.415,0,80,0.802,0.871,0.907,3366.25,0.046,0.786,0.854,0,31,0
APP_1374,Male,25_50,True,568.0,15000.0,0.136,3,35,0.874,0.524,0.955,1143.5,0.281,0.786,0.757,1,22,0
APP_1375,Male,25_50,True,654.0,33202.59,0.316,2,20,0.754,0.495,0.935,3326.36,0.283,0.725,0.934,0,59,0
APP_1376,Female,25_50,True,564.0,15000.0,0.57,0,35,0.751,0.866,0.841,3123.12,0.171,0.855,0.946,0,34,0
APP_1377,Male,25_50,True,656.0,44903.11,0.362,1,28,0.406,0.929,0.907,5300.62,0.087,0.44,0.775,3,26,0
APP_1378,Female,25_50,True,612.0,20179.45,0.086,2,15,0.8,0.919,0.827,4230.68,0.219,0.551,0.909,1,16,0
APP_1379,Male,25_50,True,850.0,40055.3,0.055,3,39,0.619,0.87,0.557,5509.49,0.176,0.47,0.9,0,15,0
APP_1380,Male,25_50,True,647.0,79893.12,0.434,2,20,0.339,0.811,0.829,22306.87,0.095,0.772,0.682,0,64,0
APP_1381,Female,Over_50,True,538.0,20552.77,0.161,1,15,0.862,0.749,0.352,3353.17,0.192,0.393,0.889,0,57,0
APP_1382,Female,Over_50,True,639.0,68648.44,0.243,1,58,0.779,0.86,0.538,11972.67,0.178,0.766,0.879,0,27,0
APP_1383,Female,25_50,True,692.0,28000.18,0.182,1,52,0.692,0.963,0.698,3836.48,0.287,0.648,0.719,1,27,0
APP_1384,Female,25_50,True,784.0,103976.16,0.208,1,63,0.973,0.832,0.915,7097.36,0.197,0.877,0.55,1,56,0
APP_1385,Female,25_50,True,603.0,29170.36,0.203,4,36,0.721,0.957,0.763,5058.4,0.11,0.585,0.888,1,73,0
APP_1386,Male,25_50,False,523.0,21932.05,0.14,1,54,0.802,0.955,0.702,5342.45,0.019,0.803,0.965,0,44,0
APP_1387,Male,25_50,True,715.0,54849.21,0.37,0,72,0.937,0.57,0.794,15810.49,0.197,0.71,0.802,0,39,0
APP_1388,Female,25_50,True,540.0,27959.89,0.416,6,51,0.622,0.83,0.917,1933.26,0.258,0.952,0.861,0,52,0
APP_1389,Female,25_50,True,615.0,21919.46,0.149,1,47,0.692,0.713,0.614,5465.6,0.087,0.836,0.787,1,39,0
APP_1390,Non-Binary,25_50,True,629.0,27263.28,0.159,0,40,0.825,0.817,0.822,3183.41,0.128,0.797,0.854,0,32,0
APP_1391,Male,Under_25,True,644.0,35356.45,0.482,2,54,0.841,0.687,0.826,9040.8,0.163,0.561,0.506,2,40,0
APP_1392,Male,25_50,True,705.0,81251.79,0.14,1,64,0.824,0.771,0.766,11009.89,0.04,0.628,0.791,2,67,0
APP_1393,Female,Under_25,True,595.0,15000.0,0.356,5,34,0.71,0.813,0.595,1179.12,0.171,0.332,0.689,1,44,0
APP_1394,Male,Over_50,False,628.0,36821.91,0.518,2,47,0.732,0.805,0.799,7475.03,0.064,0.603,0.76,2,16,0
APP_1395,Female,25_50,True,649.0,52835.69,0.107,1,41,0.61,0.733,0.491,14449.3,0.111,0.469,0.916,1,15,0
APP_1396,Female,Under_25,True,662.0,40784.98,0.163,3,37,0.857,0.533,0.805,3890.77,0.09,0.846,0.783,1,39,0
APP_1397,Male,Under_25,True,658.0,79691.57,0.175,0,62,0.872,0.899,0.858,4419.0,0.165,0.366,0.837,3,19,0
APP_1398,Female,25_50,True,685.0,34731.17,0.22,1,52,0.885,0.562,0.714,9410.77,0.128,0.74,0.591,0,38,0
APP_1399,Female,25_50,True,718.0,32508.9,0.287,2,68,0.753,0.711,0.853,7296.86,0.272,0.662,0.824,0,78,0
APP_1400,Male,25_50,True,681.0,51813.07,0.177,1,44,0.613,0.907,0.851,13065.91,0.034,0.52,0.72,0,28,0
APP_1401,Female,Under_25,True,686.0,38545.26,0.335,4,33,0.679,0.938,0.717,2503.88,0.298,0.426,0.911,1,28,0
APP_1402,Female,25_50,True,523.0,28731.66,0.378,2,40,0.822,0.931,0.82,7832.65,0.152,0.491,0.815,0,32,0
APP_1403,Female,25_50,True,654.0,49497.94,0.776,1,52,0.902,0.815,0.768,7661.74,0.307,0.624,0.681,0,42,0
APP_1404,Male,25_50,False,688.0,24550.39,0.485,2,14,0.769,0.828,0.61,6736.73,0.13,0.631,0.499,0,38,0
APP_1405,Female,25_50,True,708.0,25167.12,0.36,2,41,0.799,0.869,0.65,1666.85,0.058,0.639,0.823,1,39,0
APP_1406,Male,25_50,False,595.0,26455.08,0.256,1,76,0.906,0.87,0.623,7174.67,0.114,0.554,0.778,0,43,0
